Date,Industrials,Industrials_Prediction,Dow_Jones,Gold,RealEstate,SP500,Materials,Energy,Financials,Technology,Staples,Utilities,Healthcare,Discretionary,NASDAQ,2-Year Treasury Yield,1-Month Treasury Yield,3-Month Treasury Yield,30-Year Treasury Yield,US Dollar Index,CorporateBonds (t-1),CorporateBonds (t-6),CorporateBonds (t-7),CorporateBonds (t-8),CorporateBonds (t-11),Dow_Jones (t-1),Dow_Jones (t-2),Dow_Jones (t-7),Dow_Jones (t-10),Gold (t-3),Gold (t-5),Gold (t-9),Gold (t-10),RealEstate (t-1),RealEstate (t-6),RealEstate (t-8),RealEstate (t-9),RealEstate (t-11),SP500 (t-1),SP500 (t-7),Materials (t-6),Materials (t-9),Materials (t-10),Energy (t-1),Energy (t-2),Energy (t-6),Energy (t-8),Energy (t-9),Financials (t-1),Financials (t-4),Financials (t-9),Financials (t-10),Technology (t-2),Technology (t-6),Technology (t-9),Staples (t-1),Staples (t-7),Staples (t-8),Staples (t-9),Staples (t-12),Utilities (t-5),Utilities (t-7),Utilities (t-9),Healthcare (t-4),Healthcare (t-5),Healthcare (t-9),Discretionary (t-1),Discretionary (t-2),Discretionary (t-4),Discretionary (t-7),Discretionary (t-10),NASDAQ (t-1),NASDAQ (t-2),NASDAQ (t-10),10-Year Treasury Yield (t-2),10-Year Treasury Yield (t-5),10-Year Treasury Yield (t-6),10-Year Treasury Yield (t-10),2-Year Treasury Yield (t-3),1-Month Treasury Yield (t-12),5-Year Treasury Yield (t-5),5-Year Treasury Yield (t-10),20-Year Treasury Yield (t-6),20-Year Treasury Yield (t-7),20-Year Treasury Yield (t-11),15-Year Mortgage Rate (t-4),15-Year Mortgage Rate (t-5),30-Year Mortgage Rate (t-3),30-Year Mortgage Rate (t-7),30-Year Mortgage Rate (t-12),US Dollar Index (t-2),US Dollar Index (t-4),US Dollar Index (t-6),US Dollar Index (t-9),US Dollar Index (t-12),Building Permits (t-2),Retail Sales (t-9),3m5y (t-4),3m5y (t-7),3m5y (t-10),3m5y (t-11),3m10y (t-1),3m10y (t-5),2y10y (t-2),2y10y (t-5),2y20y (t-4),2y20y (t-6),2y20y (t-10),2y20y (t-12),10y30y (t-2),10y30y (t-9),10y30y (t-10),10y30y (t-11),10yTrea30yFRM (t-2),10yTrea30yFRM (t-5),10yTrea30yFRM (t-8),10yTrea30yFRM (t-9)
2020-02-16,0.011834967962860432,0.018447941737495695,0.011504742537232104,-0.01147942651140127,0.04273671339001983,0.016255310290696157,0.006989618121592933,0.01111554317038621,0.008085378860796189,0.02277053597603884,0.00824788292319889,0.026242960318346276,0.008637401073469775,0.026342336859198623,0.02212800859000752,0.007092198581560183,0.019108280254777066,0.012820512820512775,-0.004878048780487698,-0.0007424147102823575,-0.0016054318339855378,0.0034531962229134017,0.002710498752385604,-0.002969355331998269,0.0010688863857442055,0.03105321716831022,-0.025465884196772093,0.006574050490630423,-0.0008897570154052792,0.02814913151669618,-0.024682876083841676,0.027808543310408496,-0.004062015137843766,0.016918890969795042,0.0025952598008518457,0.025481130040814204,-0.025597061846019842,0.016468476714630365,0.032543023202423305,0.006640966727485598,-0.02354462775219912,0.0056572688794256365,0.0009991897070487088,0.010104660738768478,-0.05616394037342909,0.00853248189148026,0.027336832519909926,0.00987934709716387,0.032042859355478015,0.011078409586451565,0.011528156819133217,0.006965332543709568,-0.021553637364694178,0.004678469061445867,0.019712663060973856,0.017093911487098046,0.0023773467317933505,0.013330288795549095,0.0017551144555039144,-0.0004890948054041555,0.007193977071001667,-0.0032514105510133007,0.0025312996788282582,0.016439650650952764,0.015408967698080644,0.0046807350589848085,0.023858915885714316,-0.005001938697183017,0.013060103558009573,0.012043517419003447,-0.005798119793937739,0.040385940524598096,-0.01760293162382054,-0.0010316178357414607,0.052980132450331174,0.016666666666666607,-0.04255319148936165,0.03370786516853941,-0.0220707562479715,-0.0062893081761006275,0.025157232704402288,0.030864197530864113,-0.03211009174311941,-0.013574660633484115,-0.004807692307692402,0.006514657980456029,-0.02848101265822789,-0.013698630136986245,0.002680965147453085,-0.02399999999999991,0.0015516044784513738,-2.6070973881187065e-05,-0.0020343001755711576,-0.007223116030632637,0.0040697639468207925,0.0,0.0,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,-0.030095443349753753,0.0006157635467980427,1.3322676295501878e-15,0.0,2.220446049250313e-16,-0.01694915254237328,-0.03894018466479371,-0.044536602957086446,-0.03194444444444444,-0.0222222222222227,0.04651162790697683,-0.04444444444444495,0.026940158952781568,-0.02717391304347838,-0.010928961748633892,-0.02659574468085113
2020-02-23,-0.00028533079329329247,0.0005008356268758117,-0.0010417030225278179,0.0010630605008241922,0.021019333377621963,0.0020256241540987374,0.0020900887426505976,0.0015268531153000975,-0.002373773946095281,-0.0009724328393786452,0.0030435613765724123,0.01269527007637622,0.0019132503500856601,0.007893704265516166,0.0031209876868233954,-0.024622914793726913,0.009554140127388533,8.114248620577635e-05,-0.03675274988043997,0.005375124972943901,0.0007043565302065069,-0.0007119821433144713,0.0034531962229134017,0.002710498752385604,-0.0016645745325141181,0.011504742537232104,0.03105321716831022,-3.472842599350212e-05,0.005023030502514514,-0.007871249750236231,-0.0010544749778708118,0.0032621860131294422,0.027808543310408496,0.04273671339001983,0.0022653117653324006,0.005108794726564669,0.025481130040814204,-0.002360315086145315,0.016255310290696157,-0.0013938383593068426,-0.002344375759511519,0.012832793212864901,0.0056572688794256365,0.01111554317038621,0.010104660738768478,-0.009768213632723621,0.005215095332146369,0.027336832519909926,0.008085378860796189,-0.020625241617824974,0.0041090904230283165,0.011528156819133217,0.04573563333185926,0.02176743635704237,0.019630377066158777,0.00824788292319889,-0.013754971254899995,0.0023773467317933505,0.013330288795549095,0.011419261240712908,0.03664606251858493,-0.00683419107658001,0.027212329153773585,-0.019427911067239845,0.016439650650952764,0.02225386479609459,0.026342336859198623,0.023858915885714316,-0.015938922969905955,-0.0017454404978903826,0.011746424521892562,0.02212800859000752,0.040385940524598096,0.009050925359253448,0.026490066225165587,0.011065573770491777,0.016666666666666607,-0.010869565217391353,0.0015941753116968105,0.025316455696202445,0.012578616352201144,-0.005988023952095856,0.014218009478673022,-0.03211009174311941,0.0338164251207731,-0.016181229773462702,0.006514657980456029,-0.025000000000000133,-0.005347593582887722,0.005464480874316946,0.006692754527286571,0.004260977252482201,0.0007044121419781391,0.0005436440747550453,0.0017696163122871145,0.0,0.0,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,-0.03228910098522174,0.0006157635467980427,-0.027777777777777124,-0.018518518518518545,-0.009803921568627472,4.440892098500626e-16,-0.05660377358490609,-0.021276595744681326,-0.03170289855072467,-0.04545454545454497,-0.0222222222222227,0.04651162790697683,0.0381720430107525,0.027932960893854553,0.016574585635359185,-0.010928961748633892
2020-03-01,-0.010513299422901634,-0.004226365666582688,0.0016322382773962252,0.007334304006936923,0.022934817323681633,-0.004076789836546191,0.006277360757699246,-0.03462514454480259,-0.02597267791280794,-0.009302454196187138,0.029528303585756033,0.005921424955391191,0.02210597040171819,-0.010371163309125409,-0.007461538634942755,-0.05633802816901401,0.0047770700636942665,-0.006288542680947723,-0.05269010043041611,0.005196879992481973,0.006333678187865122,0.0016621467420661062,-0.0007119821433144713,0.0034531962229134017,0.0026198666001140403,-0.0010417030225278179,0.011504742537232104,0.006705675050369342,0.011408910552433982,-0.03656440053585219,0.02814913151669618,-0.005446448082417565,0.0032621860131294422,0.021019333377621963,0.024429474517101868,0.0025952598008518457,0.005108794726564669,-0.025597061846019842,0.0020256241540987374,0.010235381460064641,0.02618332967253023,0.0045992114752673174,0.012832793212864901,0.0015268531153000975,0.01111554317038621,-0.011536467694636232,0.00853248189148026,0.005215095332146369,-0.002373773946095281,-0.014149497490915652,0.0029333265903612737,0.0041090904230283165,0.02277053597603884,0.029358868867155108,0.010555204833192278,0.0030435613765724123,0.004488545946278455,-0.013754971254899995,0.0023773467317933505,0.010806388809238232,0.02396678363244975,0.007193977071001667,-0.0032514105510133007,-0.0324026922958881,-0.019427911067239845,0.0023370709874546147,0.007893704265516166,0.026342336859198623,-0.005001938697183017,0.004053007730226321,0.014537766868708557,0.0031209876868233954,0.02212800859000752,0.021761040870065917,0.026490066225165587,0.005464480874316946,0.011065573770491777,0.05494505494505497,0.03362128726070479,-0.06172839506172845,0.0,0.04216867469879526,0.011781901935598249,0.014218009478673022,-0.014018691588785215,-0.013157894736842146,-0.016181229773462702,-0.017094017094017033,-0.021505376344086002,0.0,-0.0007424147102823575,0.0015516044784513738,-2.6070973881187065e-05,-0.0046620872191258655,-0.004972469560272752,0.0,0.0,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,-0.03338592980295573,-0.01693349753694584,-0.027777777777777124,-0.03703703703703709,-0.02980392156862749,2.220446049250313e-16,-0.01968119713728067,-0.03894018466479371,-0.02173913043478215,0.04761904761904767,-0.04545454545454497,-0.0222222222222227,0.04623655913978486,0.010869565217391353,0.0,0.016574585635359185
2020-03-08,-0.008620969296356251,0.004114859722113682,0.01685262513708019,0.013605547513049654,0.04656768128213917,0.0040504823094063,0.01536416215169023,-0.06118845214981916,-0.03911242907262913,-0.023488362426261455,0.06121736734156613,0.0025345023948986772,-0.008890544684225454,-0.010187398290084526,0.0009629559464752191,0.0,0.0023885350318471332,-0.009473385264524473,-0.03751885369532432,-0.00804696271352967,0.011188865332107056,0.006638932118193441,0.0016621467420661062,-0.0007119821433144713,-0.002969355331998269,0.0016322382773962252,-0.0010417030225278179,0.01793037676112963,0.006574050490630423,-0.01147942651140127,-0.007871249750236231,-0.007145800482263598,-0.005446448082417565,0.022934817323681633,0.008089273846315193,0.0022653117653324006,0.0025952598008518457,0.025481130040814204,-0.004076789836546191,0.019158303400392596,-0.022898464200486024,-0.02354462775219912,0.0045992114752673174,-0.03462514454480259,0.0015268531153000975,-0.04228695284010564,-0.009768213632723621,0.00853248189148026,-0.02597267791280794,0.032042859355478015,-0.0006498475129442793,0.0029333265903612737,-0.0009724328393786452,0.003191780608124084,0.004678469061445867,0.029528303585756033,0.018512806190527087,0.004488545946278455,-0.013754971254899995,0.0017551144555039144,0.009069555533309126,0.03664606251858493,-0.00683419107658001,0.03933840814983092,-0.0324026922958881,-0.010110054126738044,-0.010371163309125409,0.007893704265516166,0.023858915885714316,0.013060103558009573,0.012043517419003447,-0.007461538634942755,0.0031209876868233954,0.00914963838576388,0.013245033112582794,0.052980132450331174,0.005464480874316946,-0.02083333333333337,0.007092198581560183,0.019736842105263275,0.06818181818181812,-0.028901734104046284,0.009345794392523477,0.011781901935598249,0.04739336492891,-0.009999999999999898,-0.013157894736842146,0.005797101449275477,0.0027472527472527375,0.013586956521739024,0.005375124972943901,0.006692754527286571,0.004260977252482201,-0.0020343001755711576,-0.007223116030632637,0.0,-0.0007051259591465131,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,-0.033934344211822724,-0.025708128078817782,-0.04166666666666635,1.3322676295501878e-15,-0.040000000000000036,-0.009803921568627472,0.00014611338398573537,-0.05660377358490609,-0.021980676328502202,0.04545454545454497,0.04761904761904767,-0.04545454545454497,0.04623655913978486,0.026940158952781568,-0.02717391304347838,0.0
2020-03-15,-0.008620969296356251,0.0032906806903118518,0.01685262513708019,0.0237996311028279,0.04656768128213917,0.0040504823094063,0.01536416215169023,-0.06118845214981916,-0.03911242907262913,-0.023488362426261455,0.06121736734156613,-0.03535794985149093,-0.008890544684225454,-0.010187398290084526,0.0009629559464752191,0.0,0.0011942675159235666,-0.011065806556312847,-0.0064102564102563875,0.031939166755917237,0.015856682656882226,0.007184254703962223,0.006638932118193441,0.0016621467420661062,0.002710498752385604,0.01685262513708019,0.0016322382773962252,-0.011832064813146692,-3.472842599350212e-05,0.0010630605008241922,-0.03656440053585219,-0.024682876083841676,-0.007145800482263598,0.04656768128213917,-0.014485484548483085,0.024429474517101868,0.0022653117653324006,0.005108794726564669,0.0040504823094063,-0.009579859906986177,-0.0353196940789805,-0.002344375759511519,-0.02354462775219912,-0.06118845214981916,-0.03462514454480259,-0.05616394037342909,-0.011536467694636232,-0.009768213632723621,-0.03911242907262913,0.008085378860796189,-0.0019511439794620555,-0.0006498475129442793,-0.009302454196187138,-0.021553637364694178,0.02176743635704237,0.06121736734156613,-0.0036042176541907223,0.018512806190527087,0.004488545946278455,0.013330288795549095,-0.005654140484656511,0.02396678363244975,0.007193977071001667,0.008637401073469775,0.03933840814983092,0.015408967698080644,-0.010187398290084526,-0.010371163309125409,0.026342336859198623,-0.015938922969905955,-0.0017454404978903826,0.0009629559464752191,-0.007461538634942755,0.0015710015386902754,0.0,0.026490066225165587,0.052980132450331174,-0.04255319148936165,-0.024622914793726913,0.012903225806451646,0.03763700838168915,-0.05357142857142849,0.032786885245901454,0.009345794392523477,-0.013574660633484115,0.0,-0.009999999999999898,0.0057636887608070175,-0.013698630136986245,0.0,0.005196879992481973,-0.0007424147102823575,0.0015516044784513738,0.0007044121419781391,0.0005436440747550453,0.0,0.0,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,-0.034208551416256214,-0.030095443349753753,-0.048611111111110966,-0.027777777777777124,-0.030416666666666703,-0.02980392156862749,-0.01694915254237328,-0.01968119713728067,-0.020726495726495764,-0.021739130434782594,0.04545454545454497,0.04761904761904767,0.05913978494623651,0.0381720430107525,0.027932960893854553,-0.02717391304347838
2020-03-22,-0.02596096389730279,-0.015487192630556305,-0.004862318643996777,0.0237996311028279,0.04656768128213917,-0.008293569548602664,-0.010957856667460075,-0.004120578062660085,-0.052159790193946454,-0.05308721811494477,0.06778668325026072,-0.06986347953738803,-0.06680393054518574,-0.033854613900311414,-0.00813577459909065,0.0,0.0005971337579617833,-0.012658227848101222,-0.0064102564102563875,0.03733720136632113,-0.04820368763985594,-0.0016054318339855378,0.007184254703962223,0.006638932118193441,0.0034531962229134017,0.01685262513708019,0.01685262513708019,-0.025465884196772093,0.006705675050369342,0.007334304006936923,-0.01147942651140127,-0.0010544749778708118,-0.024682876083841676,0.04656768128213917,0.016918890969795042,0.008089273846315193,0.024429474517101868,0.0025952598008518457,0.0040504823094063,-0.021413226862869283,0.042686128014717495,0.02618332967253023,-0.002344375759511519,-0.06118845214981916,-0.06118845214981916,0.010104660738768478,-0.04228695284010564,-0.011536467694636232,-0.03911242907262913,-0.002373773946095281,0.011078409586451565,-0.0019511439794620555,-0.023488362426261455,0.04573563333185926,0.029358868867155108,0.06121736734156613,-0.00644731395837006,-0.0036042176541907223,0.018512806190527087,0.0023773467317933505,0.026242960318346276,0.009069555533309126,0.03664606251858493,0.0019132503500856601,0.008637401073469775,0.016439650650952764,-0.010187398290084526,-0.010187398290084526,0.007893704265516166,-0.005001938697183017,0.004053007730226321,0.0009629559464752191,0.0009629559464752191,0.017525203339342266,-0.02127659574468077,0.026490066225165587,0.026490066225165587,0.016666666666666607,-0.05633802816901401,-0.006369426751592355,0.03763700838168915,0.025157232704402288,0.016393442622950727,0.032786885245901454,-0.03211009174311941,0.006734006734006703,0.0,-0.011461318051575908,-0.025000000000000133,0.002680965147453085,-0.00804696271352967,0.005375124972943901,0.006692754527286571,-2.6070973881187065e-05,-0.0046620872191258655,0.0,0.0,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,-0.034345655018472955,-0.03228910098522174,-0.05208333333333327,-0.027777777777777124,-0.02083333333333337,-0.040000000000000036,4.440892098500626e-16,0.00014611338398573537,-0.019230769230769273,4.440892098500626e-16,-0.021739130434782594,0.04545454545454497,0.04641350210970452,0.04623655913978486,0.010869565217391353,0.027932960893854553
2020-03-29,-0.04330095849824933,-0.022484403229981815,-0.026577262425073744,0.0237996311028279,0.005598670090598279,-0.020637621406611628,-0.03727987548661038,0.05294729602449899,-0.06520715131526378,-0.01870440317689559,0.05108636458166338,-0.06986347953738803,0.0210612817228486,-0.0575218295105383,-0.01723450514465652,0.0,0.0,0.0,-0.022584973166368538,-0.020274201978435547,-0.018513941689279223,0.0007043565302065069,-0.0016054318339855378,0.007184254703962223,-0.0007119821433144713,-0.004862318643996777,0.01685262513708019,0.03105321716831022,0.01793037676112963,0.013605547513049654,0.0010630605008241922,0.02814913151669618,-0.0010544749778708118,0.04656768128213917,0.04273671339001983,-0.014485484548483085,0.008089273846315193,0.0022653117653324006,-0.008293569548602664,0.032543023202423305,0.006989618121592933,-0.022898464200486024,0.02618332967253023,-0.004120578062660085,-0.06118845214981916,0.01111554317038621,-0.05616394037342909,-0.04228695284010564,-0.052159790193946454,-0.02597267791280794,-0.020625241617824974,0.011078409586451565,-0.023488362426261455,0.02277053597603884,0.003191780608124084,0.06778668325026072,0.017093911487098046,-0.00644731395837006,-0.0036042176541907223,-0.013754971254899995,0.01269527007637622,-0.005654140484656511,0.02396678363244975,0.02210597040171819,0.0019132503500856601,-0.019427911067239845,-0.033854613900311414,-0.010187398290084526,-0.010371163309125409,0.023858915885714316,0.013060103558009573,-0.00813577459909065,0.0009629559464752191,0.022887381448094324,-0.02127659574468077,0.013245033112582794,0.026490066225165587,0.011065573770491777,0.0,-0.02564102564102566,0.022364603481624667,0.012578616352201144,0.016393442622950727,0.016393442622950727,0.014218009478673022,-0.013377926421404673,0.006734006734006703,-0.04637681159420293,-0.017094017094017033,-0.005347593582887722,0.031939166755917237,0.005196879992481973,-0.0007424147102823575,0.004260977252482201,-0.0020343001755711576,0.0,0.0,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.001989389920424439,-0.03338592980295573,-0.053819444444444434,-0.04166666666666635,2.220446049250313e-16,-0.030416666666666703,2.220446049250313e-16,-0.01694915254237328,-0.0015508684863524969,-0.011111111111110628,4.440892098500626e-16,-0.021739130434782594,0.03328739621614252,0.04623655913978486,0.026940158952781568,0.010869565217391353
2020-04-05,-0.04330095849824933,-0.021663590431583103,-0.026577262425073744,0.0237996311028279,-0.03640310299898071,-0.020637621406611628,-0.03727987548661038,0.05294729602449899,-0.06520715131526378,-0.01870440317689559,0.03438604591306604,-0.06986347953738803,0.0210612817228486,-0.0575218295105383,-0.01723450514465652,0.0,0.0,0.0,-0.03875968992248069,0.01645042935653307,0.04734083078244544,0.006333678187865122,0.0007043565302065069,-0.0016054318339855378,0.0016621467420661062,-0.026577262425073744,-0.004862318643996777,0.011504742537232104,-0.011832064813146692,0.0237996311028279,0.007334304006936923,-0.007871249750236231,0.02814913151669618,0.005598670090598279,0.021019333377621963,0.016918890969795042,-0.014485484548483085,0.024429474517101868,-0.020637621406611628,0.016255310290696157,0.0020900887426505976,-0.0353196940789805,-0.022898464200486024,0.05294729602449899,-0.004120578062660085,0.0015268531153000975,0.010104660738768478,-0.05616394037342909,-0.06520715131526378,-0.03911242907262913,-0.014149497490915652,-0.020625241617824974,-0.05308721811494477,-0.0009724328393786452,-0.021553637364694178,0.05108636458166338,0.00824788292319889,0.017093911487098046,-0.00644731395837006,0.004488545946278455,0.005921424955391191,0.026242960318346276,0.009069555533309126,-0.008890544684225454,0.02210597040171819,-0.0324026922958881,-0.0575218295105383,-0.033854613900311414,-0.010187398290084526,0.026342336859198623,-0.015938922969905955,-0.01723450514465652,-0.00813577459909065,-0.007884837910294817,-0.02127659574468077,0.0,0.013245033112582794,0.005464480874316946,0.0,0.0,0.014728401031592425,0.0,0.008196721311475363,0.016393442622950727,0.011781901935598249,-0.05423728813559325,-0.013377926421404673,-0.012550107924761078,0.005797101449275477,-0.021505376344086002,0.03733720136632113,-0.00804696271352967,0.005375124972943901,0.0015516044784513738,0.0007044121419781391,0.0,0.0,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.03827791132478644,-0.033934344211822724,-0.05468750000000002,-0.048611111111110966,2.220446049250313e-16,-0.02083333333333337,-0.009803921568627472,4.440892098500626e-16,0.01612903225806428,-0.03194444444444444,-0.011111111111110628,4.440892098500626e-16,0.020161290322580516,0.05913978494623651,0.0381720430107525,0.026940158952781568
2020-04-12,-0.022599618214104777,-0.003265352178301055,-0.0018523619631748423,0.02899825731260597,-0.037435864897018806,0.004850150948281062,-0.029919569748864117,0.02706348377541723,-0.0537754325485737,0.014474091893165564,0.05022578027193214,-0.03739764013408475,0.04190256920120572,0.0005322124416374252,0.0218331486964779,0.0,0.0,0.0,-0.04900947459087002,-0.018132468290283477,0.0010667042182412878,0.011188865332107056,0.006333678187865122,0.0007043565302065069,0.006638932118193441,-0.026577262425073744,-0.026577262425073744,-0.0010417030225278179,-0.025465884196772093,0.0237996311028279,0.013605547513049654,-0.03656440053585219,-0.007871249750236231,-0.03640310299898071,0.022934817323681633,0.04273671339001983,0.016918890969795042,0.008089273846315193,-0.020637621406611628,0.0020256241540987374,0.006277360757699246,0.042686128014717495,-0.0353196940789805,0.05294729602449899,0.05294729602449899,-0.03462514454480259,0.01111554317038621,0.010104660738768478,-0.06520715131526378,-0.03911242907262913,0.032042859355478015,-0.014149497490915652,-0.01870440317689559,-0.009302454196187138,0.04573563333185926,0.03438604591306604,0.0030435613765724123,0.00824788292319889,0.017093911487098046,0.018512806190527087,0.0025345023948986772,0.01269527007637622,-0.005654140484656511,-0.008890544684225454,-0.008890544684225454,0.03933840814983092,-0.0575218295105383,-0.0575218295105383,-0.010187398290084526,0.007893704265516166,-0.005001938697183017,-0.01723450514465652,-0.01723450514465652,-0.01760293162382054,-0.02127659574468077,-0.02127659574468077,0.0,0.052980132450331174,0.0,0.013157894736842035,0.007092198581560183,0.06818181818181812,0.0,0.008196721311475363,0.009345794392523477,-0.03070287345847761,-0.05423728813559325,-0.009909647333139038,0.0057636887608070175,0.0027472527472527375,-0.020274201978435547,0.031939166755917237,0.005196879992481973,0.006692754527286571,-2.6070973881187065e-05,0.0,0.0,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.03809428418803429,-0.034208551416256214,-0.05512152777777781,-0.05208333333333327,2.220446049250313e-16,2.220446049250313e-16,-0.02980392156862749,2.220446049250313e-16,0.01612903225806428,-0.03170289855072467,-0.03194444444444444,-0.011111111111110628,0.055335968379446765,0.04641350210970452,0.04623655913978486,0.0381720430107525
2020-04-19,-0.013072690449907831,0.000986004358488268,0.001948935645319061,0.034196883522384036,-0.039501388693094996,0.008767297588095802,-0.015258947084460739,0.01045725088953553,-0.03568728737525456,0.020297277543829706,0.04077064697360244,-0.020721261794189705,0.02894089467793115,0.026282377133403922,0.029547518897981018,0.0,0.0,0.0,-0.059259259259259345,0.005827522046598865,0.017682664477383536,0.015856682656882226,0.011188865332107056,0.006333678187865122,0.007184254703962223,-0.0018523619631748423,-0.026577262425073744,0.0016322382773962252,0.03105321716831022,0.0237996311028279,0.0237996311028279,-0.01147942651140127,-0.03656440053585219,-0.037435864897018806,0.04656768128213917,0.021019333377621963,0.04273671339001983,-0.014485484548483085,0.004850150948281062,-0.004076789836546191,0.01536416215169023,0.006989618121592933,0.042686128014717495,0.02706348377541723,0.05294729602449899,-0.06118845214981916,0.0015268531153000975,0.01111554317038621,-0.0537754325485737,-0.052159790193946454,0.008085378860796189,0.032042859355478015,-0.01870440317689559,-0.023488362426261455,0.02277053597603884,0.05022578027193214,0.029528303585756033,0.0030435613765724123,0.00824788292319889,-0.0036042176541907223,-0.03535794985149093,0.005921424955391191,0.026242960318346276,-0.06680393054518574,-0.008890544684225454,0.008637401073469775,0.0005322124416374252,-0.0575218295105383,-0.033854613900311414,-0.010371163309125409,0.023858915885714316,0.0218331486964779,-0.01723450514465652,0.040385940524598096,-0.02127659574468077,-0.02127659574468077,-0.02127659574468077,0.026490066225165587,0.0,0.0,-0.04878048780487798,0.03763700838168915,0.03053435114503822,0.0,0.032786885245901454,-0.026460046384145064,-0.03070287345847761,-0.04483365949119372,-0.011461318051575908,-0.013698630136986245,0.01645042935653307,0.03733720136632113,-0.00804696271352967,-0.0007424147102823575,0.004260977252482201,0.0,0.0,0.033333333333333326,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.03772702991453,-0.034345655018472955,-0.017361111111111174,-0.053819444444444434,-0.011904761904761807,2.220446049250313e-16,-0.040000000000000036,-0.009803921568627472,2.220446049250313e-16,-0.02173913043478215,-0.03170289855072467,-0.03194444444444444,0.011235955056179803,0.03328739621614252,0.04623655913978486,0.04623655913978486
